Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;stop_lon;stop_lat;point_geo;pollution_air;niveau;actions;niveau_pollution
IDFM:463232;Pont Neuf;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.341776749148542;48.85854633926832;48.85854633926832, 2.341776749148542;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:44500;Port Royal;RER B;pollution faible;FAIBLE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;2.3371383995944486;48.840064350218256;48.840064350218256, 2.3371383995944486;pollution faible - incertitude faible;Pollution faible;;pollution faible
IDFM:463278;Porte de Clichy;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.31320835075881;48.894431288017465;48.89443128801746, 2.31320835075881;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:22374;Porte de la Villette;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.385869033143345;48.89780269235572;48.89780269235572, 2.385869033143345;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:22220;Porte de Saint-Ouen;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3290483407446505;48.89749783732745;48.89749783732745, 2.3290483407446505;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22207;Porte Dorée;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.405749381400099;48.835066220465606;48.8350662204656, 2.405749381400099;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463092;Porte d'Orléans;Métro 4;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3256237603531145;48.823394602620716;48.823394602620716, 2.325623760353114;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:21991;Pyrénées;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3848839577487406;48.87381265491753;48.87381265491752, 2.384883957748741;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463091;Réaumur - Sébastopol;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3520239377964742;48.86628268363085;48.86628268363084, 2.3520239377964742;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:21903;République;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3640990472225725;48.867687468165165;48.867687468165165, 2.3640990472225725;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:462960;République;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3648796725347783;48.86788497134881;48.86788497134881, 2.3648796725347783;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43186;Robinson;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.281364769669608;48.78023982792202;48.78023982792202, 2.281364769669608;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:46568;Roissy-en-Brie;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.650530702348584;48.795633676242886;48.79563367624288, 2.650530702348584;station aérienne;Station aérienne;;station aérienne
IDFM:490788;Romainville-Carnot;Métro 11;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;;2.4406774445901718;48.88357423792701;48.883574237927014, 2.4406774445901713;pas de données;Pas de données;;pas de données
IDFM:monomodalStopPlace:42356;Rosny Bois Perrier;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.481186396267677;48.88258632328664;48.88258632328664, 2.4811863962676766;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:44787;Rungis la Fraternelle;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.3521980873905326;48.74021613668418;48.74021613668418, 2.3521980873905326;station aérienne;Station aérienne;;station aérienne
IDFM:21946;Saint-Fargeau;Métro 3B;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.4044981831688688;48.87184337222297;48.87184337222297, 2.4044981831688688;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43201;Saint-Gratien;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.285777828585351;48.96365827352943;48.963658273529425, 2.285777828585351;station aérienne;Station aérienne;;station aérienne
IDFM:463040;Saint-Mandé;Métro 1;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.4189897063438077;48.846229347358936;48.84622934735893, 2.4189897063438073;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:44801;Saint-Maur - Créteil;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.4729094308778183;48.806196481107314;48.80619648110731, 2.4729094308778183;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:461504;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.044615988930814;48.78748491597793;48.78748491597792, 2.044615988930814;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43191;Sartrouville;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.157220038850732;48.93769529363443;48.93769529363442, 2.1572200388507317;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:47665;Savigny-le-Temple - Nandy;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.5839359760934317;48.595489985634835;48.59548998563483, 2.5839359760934313;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43192;Savigny-sur-Orge;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.352354180405684;48.676394688666996;48.67639468866699, 2.3523541804056833;station aérienne;Station aérienne;;station aérienne
IDFM:462986;Sentier;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.347513710821989;48.86728343166051;48.86728343166051, 2.3475137108219895;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:47950;Sermaise;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.069088468619773;48.53568762499362;48.535687624993614, 2.069088468619773;station aérienne;Station aérienne;;station aérienne
IDFM:21980;Sèvres - Babylone;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.326859663121737;48.851565306391365;48.85156530639137, 2.326859663121737;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:22159;Strasbourg - Saint-Denis;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.353744768129407;48.869385723991186;48.86938572399119, 2.353744768129407;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:58792;Sucy - Bonneuil;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.5074994611650823;48.772063937809975;48.77206393780998, 2.5074994611650823;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:21993;Télégraphe;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.3986480899605933;48.87551038418074;48.87551038418075, 2.3986480899605933;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463316;Temple;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.361589378332189;48.86668483219093;48.86668483219092, 2.3615893783321895;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:22108;Ternes;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2981136521983068;48.87820075282829;48.8782007528283, 2.2981136521983068;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43208;Tournan;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.758901334165272;48.73944515722101;48.739445157221006, 2.7589013341652717;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43211;Vaires - Torcy;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.637705554664271;48.87517306494242;48.87517306494243, 2.637705554664271;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43213;Val d'Europe;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.772426894234028;48.85484622851565;48.85484622851565, 2.7724268942340276;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:43215;Vauboyen;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.1925522822775045;48.75897132762851;48.75897132762851, 2.1925522822775045;station aérienne;Station aérienne;;station aérienne
IDFM:463016;Vavin;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3288628540691043;48.84205232329236;48.84205232329236, 2.3288628540691043;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:46222;Vert Galant;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.5663968806983126;48.9440916454181;48.944091645418105, 2.5663968806983126;station aérienne;Station aérienne;;station aérienne
IDFM:463323;Villejuif Léo Lagrange;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3640685476588743;48.804367399019526;48.80436739901952, 2.364068547658874;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:22401;Villejuif Paul Vaillant-Couturier;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3683316015776423;48.796317934160136;48.79631793416014, 2.3683316015776423;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:46304;Villeneuve Triage;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.4386978338408767;48.744611139140474;48.744611139140474, 2.438697833840877;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43223;Villiers-sur-Marne - Le Plessis-Trévise;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.542644466674205;48.82324786783017;48.82324786783017, 2.542644466674205;station aérienne;Station aérienne;;station aérienne
IDFM:22048;Volontaires;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3079833805768515;48.841411728414975;48.84141172841498, 2.3079833805768515;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463116;Abbesses;Métro 12;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3383946352209057;48.88439271799143;48.884392717991425, 2.338394635220906;pollution faible - incertitude forte;Pollution faible;;pollution faible
